"","x"
"1",7.10880206005426e-15
"2",0.14430321688086
"3",0.709384895459972
"4",0.14430321688086
"5",0.322946579636753
"6",0.794476846252522
"7",0.794476846252522
"8",0.709384895459972
"9",0.709384895459972
"10",0.709384895459972
"11",0.794476846252522
"12",0.757576613564268
"13",0.709384895459972
"14",0.794476846252522
"15",0.98968724428735
"16",0.509248609689957
"17",0.509248609689957
"18",0.973339031553545
