"","x"
"1",8.21019304738448e-10
"2",0.182571040097252
"3",0.591269565482821
"4",0.179559197812916
"5",0.0943219768182114
"6",0.7982376525744
"7",0.00833555730351635
"8",0.163701018391902
"9",0.467621812281723
"10",0.0206021941566784
"11",0.93222906891111
"12",0.375131787988169
"13",0.762225717916595
"14",0.0605680615889769
"15",0.40496124861087
"16",0.826741232265443
"17",0.00333889502795442
"18",0.0915632258180114
