-0.083565,0.045859,-0.010043,-0.071628,-0.152,0.30663,-0.0041872,-0.10204
-0.15478,0.069357,0.0057851,0.0044705,-0.012117,-0.24255,0.031384,0.0062717
0.019631,-0.0096689,0.10077,-0.071544,-0.16337,-0.092763,0.21328,0.036648
-0.039508,-0.060078,0.20166,-0.0058539,0.19104,0.26067,0.096993,-0.12801
0.0044672,0.056228,0.11037,0.1402,0.01406,0.29729,0.19758,-0.12437
0.18736,0.15625,0.18547,-0.082657,-0.097465,-0.43459,0.17225,-0.012524
0.13406,-0.28263,0.3211,-0.0087646,0.080948,0.18226,-0.0062644,-0.13361
-0.15659,0.21102,0.094574,-0.18989,0.01808,-0.11227,0.097732,0.29939
0.13002,0.031936,0.022745,-0.24484,-0.19477,0.13054,-0.080099,0.1309
0.29657,-0.0044321,0.073043,0.11625,-0.07187,-0.036615,-0.0080986,-0.034405
0.096961,-0.092388,0.41116,0.10472,0.023575,0.13633,0.050475,-0.098498
0.099764,0.038643,0.013569,0.032072,-0.010056,0.10374,0.0095187,0.15016
0.077826,-0.11205,-0.19217,0.084543,-0.0014448,-0.089423,0.31333,0.19015
-0.0665,0.22218,-0.21647,0.060575,0.20122,0.14963,0.27954,-0.013902
0.052975,-0.043141,0.2328,-0.060401,0.095131,0.058233,-0.042773,0.040228
-0.098426,-0.082313,0.16147,-0.071599,-0.11454,0.16157,0.41191,0.13642
0.084099,-0.058461,-0.21501,-0.099855,-0.0059249,-0.29103,0.010289,-0.15583
0.060376,0.096847,0.025566,0.046782,-0.025152,-0.16904,0.084371,0.06688
-0.18074,0.15666,0.10549,0.046785,0.05821,-0.29922,0.034472,-0.12405
0.14078,-0.09273,-0.029834,-0.081089,0.12831,0.14042,0.43071,-0.032403
0.33155,0.11354,0.15691,-0.26805,0.24431,0.13614,0.061452,-0.15465
0.10922,-0.0085783,0.14318,0.081692,-0.10018,-0.01683,-0.13797,-0.13222
0.0053251,0.10488,0.15574,0.10123,0.00029309,0.24541,-0.091926,0.10512
0.010544,0.042536,0.10802,-0.31268,-0.13197,-0.066491,0.078883,0.1695
