0.36047,0.25572,0.25286,0.35227,0.22357,0.073485,0.20561,0.33738
0.25776,0.098213,0.035566,0.079563,0.31537,-0.011647,0.17791,0.10026
0.11928,0.10761,0.12693,-0.1467,0.027053,-0.30379,0.12401,-0.13285
-0.11865,0.015033,0.1763,0.33221,0.2452,-0.34963,-0.098269,0.21599
0.018903,0.24046,0.3164,0.019689,0.10896,-0.10837,0.16619,0.14462
0.17501,0.086324,0.23106,-0.13542,0.13429,-0.071882,0.048269,0.067171
0.034608,-0.0032503,0.14559,0.084996,0.30136,-0.13118,0.31466,0.074129
-0.022231,0.22916,-0.08727,-0.083068,0.098531,-0.057544,0.12528,0.19122
0.30543,0.074998,0.32739,-0.23926,0.3045,0.23157,0.22633,0.21746
0.093172,0.049494,0.32877,0.11655,0.18842,0.10066,0.17456,0.10459
0.11782,-0.056846,0.076397,0.13381,0.36923,0.083975,0.0027646,-0.0016139
0.32734,0.15843,0.34078,-0.079008,0.21389,0.10985,0.11308,0.18057
0.47613,0.29324,0.22831,0.16955,0.34686,-0.13937,0.49652,-0.046631
0.11974,0.1255,0.037849,0.14458,0.075032,0.19125,0.096988,0.43077
0.08019,0.070923,-0.032765,-0.20205,0.13081,0.031014,-0.22239,0.2782
0.039294,-0.21419,0.22075,-0.0091663,0.3612,-0.21964,0.14756,0.050625
0.19248,0.21959,0.047635,0.17171,0.015452,-0.40903,0.26077,0.17694
0.32964,0.20475,0.18479,0.21815,0.22088,-0.01063,0.021132,0.22059
0.3348,0.034927,0.40777,0.26526,0.13725,-0.11186,0.18314,0.42375
0.19466,0.096753,-0.1597,-0.2515,-0.080776,-0.12804,0.11726,0.022286
0.23172,-0.18,0.18064,0.030414,-0.0041504,0.10428,0.069459,-0.036873
0.066944,0.012483,0.13814,0.19687,0.026101,-0.16492,-0.11784,0.3444
-0.061729,0.21092,0.073118,0.06446,-0.26814,-0.013683,0.13332,0.12738
-0.016521,0.11338,0.191,-0.23455,0.077188,-0.11719,0.10658,0.29728
